token,tp_cases,fp_cases,tn_cases,fn_cases,total_cases,precision,recall,f1-score
ocean,0,0,0,2,2,#Div0,0.0,#Div0
insignificant,0,0,1,0,1,#Div0,#Div0,#Div0
think,0,0,48,0,48,#Div0,#Div0,#Div0
poverty,0,0,3,0,3,#Div0,#Div0,#Div0
suppose,0,0,3,0,3,#Div0,#Div0,#Div0
emergence,0,0,0,1,1,#Div0,0.0,#Div0
flounder,0,0,2,0,2,#Div0,#Div0,#Div0
oval,0,0,1,0,1,#Div0,#Div0,#Div0
harm,0,1,2,2,5,0.0,0.0,#Div0
artful,0,0,1,0,1,#Div0,#Div0,#Div0
bogged,0,0,1,0,1,#Div0,#Div0,#Div0
Fearing,0,0,3,0,3,#Div0,#Div0,#Div0
elected,0,0,1,0,1,#Div0,#Div0,#Div0
one-vote,0,0,2,0,2,#Div0,#Div0,#Div0
cloak,0,0,3,0,3,#Div0,#Div0,#Div0
glorify,0,0,7,4,11,#Div0,0.0,#Div0
commemorate,0,0,1,0,1,#Div0,#Div0,#Div0
plummet,0,0,2,0,2,#Div0,#Div0,#Div0
empower,0,0,5,0,5,#Div0,#Div0,#Div0
maintain,0,0,6,0,6,#Div0,#Div0,#Div0
defensive,0,0,1,0,1,#Div0,#Div0,#Div0
claw,0,0,1,0,1,#Div0,#Div0,#Div0
bohemian,0,0,1,0,1,#Div0,#Div0,#Div0
societal,0,0,1,0,1,#Div0,#Div0,#Div0
NOT,0,0,1,0,1,#Div0,#Div0,#Div0
write,0,0,12,0,12,#Div0,#Div0,#Div0
slave,0,0,3,0,3,#Div0,#Div0,#Div0
civil,0,1,11,0,12,0.0,#Div0,#Div0
South,0,0,1,0,1,#Div0,#Div0,#Div0
Going,0,0,1,0,1,#Div0,#Div0,#Div0
break,0,0,3,0,3,#Div0,#Div0,#Div0
impoverished,0,0,1,0,1,#Div0,#Div0,#Div0
forget,0,0,3,0,3,#Div0,#Div0,#Div0
stable,0,0,1,0,1,#Div0,#Div0,#Div0
next,0,0,5,0,5,#Div0,#Div0,#Div0
deal,0,0,11,0,11,#Div0,#Div0,#Div0
alike,0,0,1,0,1,#Div0,#Div0,#Div0
've,0,0,19,0,19,#Div0,#Div0,#Div0
defeat,0,0,7,14,21,#Div0,0.0,#Div0
slat,0,0,1,0,1,#Div0,#Div0,#Div0
vested,0,0,1,0,1,#Div0,#Div0,#Div0
overthrow,0,0,2,0,2,#Div0,#Div0,#Div0
lucked,0,0,2,0,2,#Div0,#Div0,#Div0
centralize,0,0,1,0,1,#Div0,#Div0,#Div0
railroad,0,0,1,0,1,#Div0,#Div0,#Div0
courageous,0,0,1,0,1,#Div0,#Div0,#Div0
strategic,0,0,2,0,2,#Div0,#Div0,#Div0
plead,0,0,1,0,1,#Div0,#Div0,#Div0
believe,0,0,34,0,34,#Div0,#Div0,#Div0
exchange,0,0,1,0,1,#Div0,#Div0,#Div0
perceived,0,0,1,0,1,#Div0,#Div0,#Div0
multi-faceted,0,0,1,0,1,#Div0,#Div0,#Div0
anti-gun,0,0,11,0,11,#Div0,#Div0,#Div0
limited-government,0,0,1,0,1,#Div0,#Div0,#Div0
US,0,0,3,0,3,#Div0,#Div0,#Div0
swing,0,0,1,0,1,#Div0,#Div0,#Div0
evil,0,0,6,13,19,#Div0,0.0,#Div0
Protect,0,0,0,2,2,#Div0,0.0,#Div0
devour,0,0,1,0,1,#Div0,#Div0,#Div0
called,0,0,1,0,1,#Div0,#Div0,#Div0
erase,0,0,3,0,3,#Div0,#Div0,#Div0
arthritic,0,0,0,2,2,#Div0,0.0,#Div0
possess,0,0,1,0,1,#Div0,#Div0,#Div0
contact,0,1,0,0,1,0.0,#Div0,#Div0
According,0,0,3,0,3,#Div0,#Div0,#Div0
condemn,0,0,1,0,1,#Div0,#Div0,#Div0
arbitrary,0,0,1,0,1,#Div0,#Div0,#Div0
inexplicably,0,0,1,0,1,#Div0,#Div0,#Div0
civic,0,0,1,0,1,#Div0,#Div0,#Div0
upon,0,0,2,0,2,#Div0,#Div0,#Div0
climb,0,0,2,0,2,#Div0,#Div0,#Div0
bamboozle,0,0,1,0,1,#Div0,#Div0,#Div0
pothole,0,0,1,0,1,#Div0,#Div0,#Div0
feel,0,0,13,0,13,#Div0,#Div0,#Div0
war-torn,0,0,1,0,1,#Div0,#Div0,#Div0
attain,0,0,1,0,1,#Div0,#Div0,#Div0
cry,0,0,3,0,3,#Div0,#Div0,#Div0
human,0,0,16,0,16,#Div0,#Div0,#Div0
indicate,0,0,1,0,1,#Div0,#Div0,#Div0
melt,0,0,0,2,2,#Div0,0.0,#Div0
walk,0,1,3,0,4,0.0,#Div0,#Div0
domestic,0,0,5,0,5,#Div0,#Div0,#Div0
cultural-knitted,0,0,1,0,1,#Div0,#Div0,#Div0
term,0,0,1,0,1,#Div0,#Div0,#Div0
miserable,0,0,1,0,1,#Div0,#Div0,#Div0
form,0,0,4,0,4,#Div0,#Div0,#Div0
achieve,0,0,9,0,9,#Div0,#Div0,#Div0
county-level,0,0,1,0,1,#Div0,#Div0,#Div0
play,0,4,9,2,15,0.0,0.0,#Div0
sad,0,0,3,0,3,#Div0,#Div0,#Div0
insure,0,0,2,0,2,#Div0,#Div0,#Div0
Heinous,0,0,1,0,1,#Div0,#Div0,#Div0
dire,0,0,1,0,1,#Div0,#Div0,#Div0
control,0,0,8,0,8,#Div0,#Div0,#Div0
non,0,0,1,0,1,#Div0,#Div0,#Div0
concealed,0,0,1,0,1,#Div0,#Div0,#Div0
DO,0,0,2,0,2,#Div0,#Div0,#Div0
consider,0,0,13,0,13,#Div0,#Div0,#Div0
ongoing,0,0,1,0,1,#Div0,#Div0,#Div0
petulant,0,0,1,0,1,#Div0,#Div0,#Div0
cerebral,0,0,1,0,1,#Div0,#Div0,#Div0
single,0,0,3,0,3,#Div0,#Div0,#Div0
consume,0,0,1,0,1,#Div0,#Div0,#Div0
block,0,0,2,0,2,#Div0,#Div0,#Div0
prime,0,0,1,0,1,#Div0,#Div0,#Div0
wonder,0,0,4,0,4,#Div0,#Div0,#Div0
worry,0,1,0,0,1,0.0,#Div0,#Div0
Regarding,0,0,1,0,1,#Div0,#Div0,#Div0
lubricate,0,0,0,2,2,#Div0,0.0,#Div0
produced,0,0,0,1,1,#Div0,0.0,#Div0
solo,0,0,1,0,1,#Div0,#Div0,#Div0
capture,0,0,2,1,3,#Div0,0.0,#Div0
improve,0,0,7,0,7,#Div0,#Div0,#Div0
assume,0,0,2,0,2,#Div0,#Div0,#Div0
catch,0,0,4,0,4,#Div0,#Div0,#Div0
gun-discarding,0,0,1,0,1,#Div0,#Div0,#Div0
bake,0,0,1,0,1,#Div0,#Div0,#Div0
Asian,0,0,2,0,2,#Div0,#Div0,#Div0
Trying,0,0,4,0,4,#Div0,#Div0,#Div0
Try,0,0,1,0,1,#Div0,#Div0,#Div0
anti-democratic,0,0,1,0,1,#Div0,#Div0,#Div0
reason,0,0,3,0,3,#Div0,#Div0,#Div0
unstable,0,0,1,0,1,#Div0,#Div0,#Div0
Understanding,0,0,2,0,2,#Div0,#Div0,#Div0
endanger,0,0,1,1,2,#Div0,0.0,#Div0
common-sense,0,0,1,0,1,#Div0,#Div0,#Div0
have,0,0,303,0,303,#Div0,#Div0,#Div0
flinty,0,0,1,0,1,#Div0,#Div0,#Div0
open,0,0,4,0,4,#Div0,#Div0,#Div0
current,0,0,11,0,11,#Div0,#Div0,#Div0
handgun,0,0,1,0,1,#Div0,#Div0,#Div0
significant,0,0,3,0,3,#Div0,#Div0,#Div0
high,0,0,8,0,8,#Div0,#Div0,#Div0
compel,0,0,1,0,1,#Div0,#Div0,#Div0
succeed,0,0,2,0,2,#Div0,#Div0,#Div0
regressive,0,0,2,0,2,#Div0,#Div0,#Div0
broad,0,0,1,0,1,#Div0,#Div0,#Div0
tenant,0,0,1,0,1,#Div0,#Div0,#Div0
key,0,0,3,0,3,#Div0,#Div0,#Div0
enforce,0,0,1,1,2,#Div0,0.0,#Div0
collectible,0,0,1,0,1,#Div0,#Div0,#Div0
discourage,0,0,1,0,1,#Div0,#Div0,#Div0
extract,0,0,3,0,3,#Div0,#Div0,#Div0
focus,0,0,15,0,15,#Div0,#Div0,#Div0
guilty,0,0,1,0,1,#Div0,#Div0,#Div0
presidential,0,0,7,0,7,#Div0,#Div0,#Div0
solve,0,0,7,0,7,#Div0,#Div0,#Div0
hear,0,0,9,0,9,#Div0,#Div0,#Div0
result,0,0,3,0,3,#Div0,#Div0,#Div0
bring,0,0,22,0,22,#Div0,#Div0,#Div0
comport,0,0,1,0,1,#Div0,#Div0,#Div0
compare,0,0,1,0,1,#Div0,#Div0,#Div0
shift,0,0,3,0,3,#Div0,#Div0,#Div0
devastation,0,0,0,2,2,#Div0,0.0,#Div0
**,0,0,1,0,1,#Div0,#Div0,#Div0
alone,0,0,2,0,2,#Div0,#Div0,#Div0
swell,0,0,2,0,2,#Div0,#Div0,#Div0
Won,0,0,0,1,1,#Div0,0.0,#Div0
pro-SSM,0,0,1,0,1,#Div0,#Div0,#Div0
moronic,0,0,1,0,1,#Div0,#Div0,#Div0
Bad,0,0,1,0,1,#Div0,#Div0,#Div0
filthy,0,0,1,0,1,#Div0,#Div0,#Div0
excess,0,0,1,0,1,#Div0,#Div0,#Div0
public,0,0,24,0,24,#Div0,#Div0,#Div0
stupid,0,0,2,0,2,#Div0,#Div0,#Div0
loathe,0,0,1,0,1,#Div0,#Div0,#Div0
integral,0,0,1,0,1,#Div0,#Div0,#Div0
commercial,0,0,1,0,1,#Div0,#Div0,#Div0
late,0,0,1,0,1,#Div0,#Div0,#Div0
let,0,0,13,0,13,#Div0,#Div0,#Div0
propose,0,0,15,0,15,#Div0,#Div0,#Div0
mistake,0,0,1,0,1,#Div0,#Div0,#Div0
relieve,0,0,2,4,6,#Div0,0.0,#Div0
ruin,0,0,2,0,2,#Div0,#Div0,#Div0
hate,0,0,1,0,1,#Div0,#Div0,#Div0
begin,0,0,10,0,10,#Div0,#Div0,#Div0
gerrymander,0,0,1,0,1,#Div0,#Div0,#Div0
ultra-meg-millionaire,0,0,1,0,1,#Div0,#Div0,#Div0
schedule,0,0,1,0,1,#Div0,#Div0,#Div0
solid,0,0,1,0,1,#Div0,#Div0,#Div0
challenge,0,0,9,6,15,#Div0,0.0,#Div0
die,0,1,10,0,11,0.0,#Div0,#Div0
deliver,0,0,2,0,2,#Div0,#Div0,#Div0
trick,0,0,1,0,1,#Div0,#Div0,#Div0
blame,0,0,5,0,5,#Div0,#Div0,#Div0
scored,0,0,0,1,1,#Div0,0.0,#Div0
exemplify,0,0,2,0,2,#Div0,#Div0,#Div0
snuff,0,0,3,0,3,#Div0,#Div0,#Div0
encourage,0,0,2,0,2,#Div0,#Div0,#Div0
unfortunate,0,0,1,0,1,#Div0,#Div0,#Div0
sleep,0,0,1,0,1,#Div0,#Div0,#Div0
decreasing,0,0,1,0,1,#Div0,#Div0,#Div0
wrap,0,0,4,0,4,#Div0,#Div0,#Div0
Hinder,0,0,1,0,1,#Div0,#Div0,#Div0
path,0,0,0,1,1,#Div0,0.0,#Div0
gun-later,0,0,1,0,1,#Div0,#Div0,#Div0
underhand,0,0,1,0,1,#Div0,#Div0,#Div0
kill,1,0,19,10,30,1.0,0.09090909090909091,0.16666666666666669
fifteen,0,0,1,0,1,#Div0,#Div0,#Div0
please,0,0,3,0,3,#Div0,#Div0,#Div0
shape,0,0,2,4,6,#Div0,0.0,#Div0
Manifesting,0,0,1,0,1,#Div0,#Div0,#Div0
dead,0,0,1,0,1,#Div0,#Div0,#Div0
visual,0,0,1,0,1,#Div0,#Div0,#Div0
left-wing,0,0,1,0,1,#Div0,#Div0,#Div0
ration,0,0,0,1,1,#Div0,0.0,#Div0
advocate,0,0,3,0,3,#Div0,#Div0,#Div0
obey,0,0,0,1,1,#Div0,0.0,#Div0
push,0,1,5,0,6,0.0,#Div0,#Div0
credible,0,0,1,0,1,#Div0,#Div0,#Div0
approve,0,0,4,0,4,#Div0,#Div0,#Div0
oppose,0,0,27,9,36,#Div0,0.0,#Div0
investigational,0,0,1,0,1,#Div0,#Div0,#Div0
consecutive,0,0,1,0,1,#Div0,#Div0,#Div0
characterize,0,0,2,0,2,#Div0,#Div0,#Div0
intelligent,0,0,2,0,2,#Div0,#Div0,#Div0
lead,0,0,18,0,18,#Div0,#Div0,#Div0
black,0,0,5,0,5,#Div0,#Div0,#Div0
deepen,0,0,0,2,2,#Div0,0.0,#Div0
immoral,0,0,1,0,1,#Div0,#Div0,#Div0
blossom,0,0,0,1,1,#Div0,0.0,#Div0
dramatic,0,0,4,0,4,#Div0,#Div0,#Div0
wrench,0,0,1,0,1,#Div0,#Div0,#Div0
predicate,0,0,1,0,1,#Div0,#Div0,#Div0
few,0,0,9,0,9,#Div0,#Div0,#Div0
Attributing,0,0,1,0,1,#Div0,#Div0,#Div0
interstate,0,0,1,0,1,#Div0,#Div0,#Div0
experiment,0,0,4,0,4,#Div0,#Div0,#Div0
heavy,0,0,3,0,3,#Div0,#Div0,#Div0
stylish,0,0,1,0,1,#Div0,#Div0,#Div0
drop,0,0,4,0,4,#Div0,#Div0,#Div0
destroyed,0,0,0,2,2,#Div0,0.0,#Div0
compete,0,0,6,7,13,#Div0,0.0,#Div0
conceivable,0,0,1,0,1,#Div0,#Div0,#Div0
fly,0,0,5,0,5,#Div0,#Div0,#Div0
northern,0,0,2,0,2,#Div0,#Div0,#Div0
base,0,0,9,0,9,#Div0,#Div0,#Div0
impoverish,0,0,2,0,2,#Div0,#Div0,#Div0
ultraconservative,0,0,1,0,1,#Div0,#Div0,#Div0
convert,0,0,1,0,1,#Div0,#Div0,#Div0
parliaments,0,0,1,0,1,#Div0,#Div0,#Div0
Is,0,0,9,0,9,#Div0,#Div0,#Div0
freshman,0,0,2,0,2,#Div0,#Div0,#Div0
tax,0,0,1,0,1,#Div0,#Div0,#Div0
Having,0,0,2,0,2,#Div0,#Div0,#Div0
submit,0,0,3,0,3,#Div0,#Div0,#Div0
protect,11,13,19,17,60,0.4583333333333333,0.39285714285714285,0.4230769230769231
de-stable,0,0,1,0,1,#Div0,#Div0,#Div0
Strengthening,0,0,0,1,1,#Div0,0.0,#Div0
ten-minute,0,0,1,0,1,#Div0,#Div0,#Div0
central,0,0,6,0,6,#Div0,#Div0,#Div0
subservient,0,0,1,0,1,#Div0,#Div0,#Div0
propagate,0,0,2,0,2,#Div0,#Div0,#Div0
give,0,0,48,0,48,#Div0,#Div0,#Div0
shallow,0,0,1,0,1,#Div0,#Div0,#Div0
hated,0,0,1,0,1,#Div0,#Div0,#Div0
extinguish,0,0,1,0,1,#Div0,#Div0,#Div0
defend,0,0,22,12,34,#Div0,0.0,#Div0
shin,0,0,1,0,1,#Div0,#Div0,#Div0
reintegrate,0,1,0,0,1,0.0,#Div0,#Div0
perfect,0,0,3,0,3,#Div0,#Div0,#Div0
worship,0,0,4,9,13,#Div0,0.0,#Div0
drown,0,0,1,0,1,#Div0,#Div0,#Div0
estate-tax,0,0,1,0,1,#Div0,#Div0,#Div0
table,0,1,0,0,1,0.0,#Div0,#Div0
deep,0,0,1,0,1,#Div0,#Div0,#Div0
startling,0,0,2,0,2,#Div0,#Div0,#Div0
peaceful,0,0,4,0,4,#Div0,#Div0,#Div0
enough,0,0,2,0,2,#Div0,#Div0,#Div0
prepare,0,0,2,0,2,#Div0,#Div0,#Div0
out,0,0,3,0,3,#Div0,#Div0,#Div0
preserve,0,0,7,1,8,#Div0,0.0,#Div0
tackle,0,0,4,3,7,#Div0,0.0,#Div0
captivate,0,0,1,0,1,#Div0,#Div0,#Div0
circulate,0,0,4,0,4,#Div0,#Div0,#Div0
disturb,0,0,1,0,1,#Div0,#Div0,#Div0
abject,0,0,2,0,2,#Div0,#Div0,#Div0
proclaim,0,0,1,0,1,#Div0,#Div0,#Div0
Venezuelan,0,0,1,0,1,#Div0,#Div0,#Div0
Ethiopian,0,0,1,0,1,#Div0,#Div0,#Div0
over-charging,0,0,1,0,1,#Div0,#Div0,#Div0
systemic,0,0,1,0,1,#Div0,#Div0,#Div0
extra,0,0,3,0,3,#Div0,#Div0,#Div0
oppressive,0,0,0,2,2,#Div0,0.0,#Div0
craze,0,0,1,0,1,#Div0,#Div0,#Div0
safeguarded,0,0,0,1,1,#Div0,0.0,#Div0
pretax,0,0,1,0,1,#Div0,#Div0,#Div0
manage,0,0,1,0,1,#Div0,#Div0,#Div0
repeal,0,0,1,0,1,#Div0,#Div0,#Div0
post,0,0,2,0,2,#Div0,#Div0,#Div0
add,0,0,5,0,5,#Div0,#Div0,#Div0
Environmental,0,0,1,0,1,#Div0,#Div0,#Div0
remarkable,0,0,1,0,1,#Div0,#Div0,#Div0
receive,0,0,8,0,8,#Div0,#Div0,#Div0
proportion,0,0,1,0,1,#Div0,#Div0,#Div0
repeat,0,0,5,0,5,#Div0,#Div0,#Div0
feudal,0,0,1,0,1,#Div0,#Div0,#Div0
protest,0,0,2,0,2,#Div0,#Div0,#Div0
Steal,0,0,0,2,2,#Div0,0.0,#Div0
prefer,0,0,2,0,2,#Div0,#Div0,#Div0
weak,0,0,1,0,1,#Div0,#Div0,#Div0
illegitimate,0,0,1,0,1,#Div0,#Div0,#Div0
deny,0,0,3,0,3,#Div0,#Div0,#Div0
dance,0,0,3,0,3,#Div0,#Div0,#Div0
total,0,0,2,0,2,#Div0,#Div0,#Div0
hatred,0,0,3,0,3,#Div0,#Div0,#Div0
release,0,0,1,0,1,#Div0,#Div0,#Div0
so-called,0,0,2,0,2,#Div0,#Div0,#Div0
balanced,0,0,1,0,1,#Div0,#Div0,#Div0
nonpartisan,0,0,1,0,1,#Div0,#Div0,#Div0
slight,0,0,2,0,2,#Div0,#Div0,#Div0
handle,0,0,1,0,1,#Div0,#Div0,#Div0
qualify,0,0,1,0,1,#Div0,#Div0,#Div0
couch,0,0,1,0,1,#Div0,#Div0,#Div0
beast,0,0,0,1,1,#Div0,0.0,#Div0
address,0,0,8,0,8,#Div0,#Div0,#Div0
justify,0,0,3,0,3,#Div0,#Div0,#Div0
rub,0,0,1,0,1,#Div0,#Div0,#Div0
wring,0,0,1,0,1,#Div0,#Div0,#Div0
engender,0,2,0,0,2,0.0,#Div0,#Div0
rat,0,0,1,0,1,#Div0,#Div0,#Div0
foreign,0,0,9,0,9,#Div0,#Div0,#Div0
cheer,0,0,1,0,1,#Div0,#Div0,#Div0
fundraise,0,0,1,0,1,#Div0,#Div0,#Div0
suppress,0,0,2,0,2,#Div0,#Div0,#Div0
enslaves,0,0,0,3,3,#Div0,0.0,#Div0
machine-gun,0,0,1,0,1,#Div0,#Div0,#Div0
best-known,0,0,1,0,1,#Div0,#Div0,#Div0
non-extent,0,0,1,0,1,#Div0,#Div0,#Div0
developing,0,0,2,0,2,#Div0,#Div0,#Div0
thunder,0,0,0,2,2,#Div0,0.0,#Div0
bogus,0,0,3,0,3,#Div0,#Div0,#Div0
lessen,0,0,2,0,2,#Div0,#Div0,#Div0
adult,0,0,1,0,1,#Div0,#Div0,#Div0
noticeable,0,0,1,0,1,#Div0,#Div0,#Div0
Do,0,0,6,0,6,#Div0,#Div0,#Div0
addict,0,0,4,0,4,#Div0,#Div0,#Div0
entire,0,2,5,0,7,0.0,#Div0,#Div0
attend,0,0,1,0,1,#Div0,#Div0,#Div0
fellow,0,0,3,0,3,#Div0,#Div0,#Div0
sweep,0,0,1,0,1,#Div0,#Div0,#Div0
contribute,0,0,3,0,3,#Div0,#Div0,#Div0
guarantee,0,0,1,0,1,#Div0,#Div0,#Div0
conflicting,0,0,1,0,1,#Div0,#Div0,#Div0
soil,0,2,0,0,2,0.0,#Div0,#Div0
penetrate,0,0,1,0,1,#Div0,#Div0,#Div0
marriage,0,0,1,0,1,#Div0,#Div0,#Div0
natural,0,0,5,0,5,#Div0,#Div0,#Div0
ever-increasing,0,0,1,0,1,#Div0,#Div0,#Div0
sizable,0,0,1,0,1,#Div0,#Div0,#Div0
join,0,0,7,0,7,#Div0,#Div0,#Div0
unsustainable,0,0,1,0,1,#Div0,#Div0,#Div0
obvious,0,0,1,0,1,#Div0,#Div0,#Div0
frontal,0,0,1,0,1,#Div0,#Div0,#Div0
credentials,0,0,1,0,1,#Div0,#Div0,#Div0
Freeing,0,0,1,0,1,#Div0,#Div0,#Div0
learn,0,0,2,0,2,#Div0,#Div0,#Div0
Low,0,0,1,0,1,#Div0,#Div0,#Div0
Logical,0,0,5,0,5,#Div0,#Div0,#Div0
fat,0,0,2,0,2,#Div0,#Div0,#Div0
revel,0,0,1,0,1,#Div0,#Div0,#Div0
proper,0,0,2,0,2,#Div0,#Div0,#Div0
legitimate,0,0,2,0,2,#Div0,#Div0,#Div0
historical,0,0,5,0,5,#Div0,#Div0,#Div0
unnecessary,0,0,1,0,1,#Div0,#Div0,#Div0
anti-communist,0,0,2,0,2,#Div0,#Div0,#Div0
horrible,0,0,3,0,3,#Div0,#Div0,#Div0
unknown,0,0,1,0,1,#Div0,#Div0,#Div0
dig,0,0,1,0,1,#Div0,#Div0,#Div0
proactive,0,0,1,0,1,#Div0,#Div0,#Div0
lethal,0,0,1,0,1,#Div0,#Div0,#Div0
illuminates,0,0,0,1,1,#Div0,0.0,#Div0
link,0,0,4,0,4,#Div0,#Div0,#Div0
militant,0,0,2,0,2,#Div0,#Div0,#Div0
practical,0,0,2,0,2,#Div0,#Div0,#Div0
first-wave,0,0,2,0,2,#Div0,#Div0,#Div0
see,0,0,32,0,32,#Div0,#Div0,#Div0
monitor,0,0,1,0,1,#Div0,#Div0,#Div0
Restoring,0,0,1,0,1,#Div0,#Div0,#Div0
share,0,0,1,0,1,#Div0,#Div0,#Div0
show,0,0,22,0,22,#Div0,#Div0,#Div0
ease,0,0,4,0,4,#Div0,#Div0,#Div0
reside,0,0,1,0,1,#Div0,#Div0,#Div0
defraud,0,0,2,1,3,#Div0,0.0,#Div0
beg,0,0,1,0,1,#Div0,#Div0,#Div0
unqualified,0,0,1,0,1,#Div0,#Div0,#Div0
inefficient,0,0,1,0,1,#Div0,#Div0,#Div0
try,0,0,37,0,37,#Div0,#Div0,#Div0
cheat,0,0,1,0,1,#Div0,#Div0,#Div0
partial,0,0,1,0,1,#Div0,#Div0,#Div0
urgent,0,0,1,0,1,#Div0,#Div0,#Div0
four-trillion-dollar,0,0,2,0,2,#Div0,#Div0,#Div0
strain,0,0,1,0,1,#Div0,#Div0,#Div0
reflect,0,0,1,0,1,#Div0,#Div0,#Div0
Liberal,0,0,3,0,3,#Div0,#Div0,#Div0
Killing,0,0,1,3,4,#Div0,0.0,#Div0
decline,0,0,1,0,1,#Div0,#Div0,#Div0
net,0,0,2,0,2,#Div0,#Div0,#Div0
electronic,0,0,2,0,2,#Div0,#Div0,#Div0
Canadian,0,0,1,0,1,#Div0,#Div0,#Div0
ineffective,0,0,2,0,2,#Div0,#Div0,#Div0
leading,0,0,2,0,2,#Div0,#Div0,#Div0
diminish,0,0,3,2,5,#Div0,0.0,#Div0
brutal,0,0,1,0,1,#Div0,#Div0,#Div0
gubernatorial,0,0,1,0,1,#Div0,#Div0,#Div0
tame,0,0,1,0,1,#Div0,#Div0,#Div0
pay,0,0,12,0,12,#Div0,#Div0,#Div0
troupe,0,0,2,0,2,#Div0,#Div0,#Div0
representative,0,0,2,0,2,#Div0,#Div0,#Div0
file,0,0,3,0,3,#Div0,#Div0,#Div0
high-yield,0,0,2,0,2,#Div0,#Div0,#Div0
construct,0,0,1,0,1,#Div0,#Div0,#Div0
moral,0,0,1,0,1,#Div0,#Div0,#Div0
Run-related,0,0,1,0,1,#Div0,#Div0,#Div0
anti-tax,0,0,1,0,1,#Div0,#Div0,#Div0
throw,0,2,0,0,2,0.0,#Div0,#Div0
make,0,0,82,0,82,#Div0,#Div0,#Div0
hypocritical,0,0,1,0,1,#Div0,#Div0,#Div0
undue,0,0,1,0,1,#Div0,#Div0,#Div0
speak,0,1,3,0,4,0.0,#Div0,#Div0
bulwark,0,0,0,2,2,#Div0,0.0,#Div0
Direct,0,0,1,0,1,#Div0,#Div0,#Div0
use,0,0,36,0,36,#Div0,#Div0,#Div0
corrupt,0,0,2,5,7,#Div0,0.0,#Div0
amazing,0,0,1,0,1,#Div0,#Div0,#Div0
Founding,0,0,2,0,2,#Div0,#Div0,#Div0
heal,0,0,1,0,1,#Div0,#Div0,#Div0
self-defense,0,0,1,0,1,#Div0,#Div0,#Div0
dark,0,0,6,0,6,#Div0,#Div0,#Div0
increase,0,0,23,8,31,#Div0,0.0,#Div0
comprehensive,0,0,3,0,3,#Div0,#Div0,#Div0
tangible,0,0,1,0,1,#Div0,#Div0,#Div0
golden,0,0,2,0,2,#Div0,#Div0,#Div0
Good,0,0,1,0,1,#Div0,#Div0,#Div0
Several,0,0,5,0,5,#Div0,#Div0,#Div0
c,0,0,1,0,1,#Div0,#Div0,#Div0
seem,0,0,21,0,21,#Div0,#Div0,#Div0
unauthorized,0,0,1,0,1,#Div0,#Div0,#Div0
unprovoked,0,0,1,0,1,#Div0,#Div0,#Div0
elegant,0,0,2,0,2,#Div0,#Div0,#Div0
typical,0,0,3,0,3,#Div0,#Div0,#Div0
disgraced,0,0,1,0,1,#Div0,#Div0,#Div0
back,0,1,3,0,4,0.0,#Div0,#Div0
distribute,0,0,1,0,1,#Div0,#Div0,#Div0
Failed,0,0,1,0,1,#Div0,#Div0,#Div0
delude,0,0,1,0,1,#Div0,#Div0,#Div0
grease,0,0,3,0,3,#Div0,#Div0,#Div0
flow,0,1,0,3,4,0.0,0.0,#Div0
accept,0,0,9,0,9,#Div0,#Div0,#Div0
govern,0,0,5,0,5,#Div0,#Div0,#Div0
regain,0,0,2,0,2,#Div0,#Div0,#Div0
heated,0,0,1,0,1,#Div0,#Div0,#Div0
consensual,0,0,2,0,2,#Div0,#Div0,#Div0
gun-free,0,0,1,0,1,#Div0,#Div0,#Div0
Lebanese,0,0,2,0,2,#Div0,#Div0,#Div0
empathize,0,0,1,0,1,#Div0,#Div0,#Div0
untouchable,0,0,1,0,1,#Div0,#Div0,#Div0
discover,0,0,3,0,3,#Div0,#Div0,#Div0
regulatory,0,0,2,0,2,#Div0,#Div0,#Div0
Warmed,0,0,0,2,2,#Div0,0.0,#Div0
occupy,0,0,1,0,1,#Div0,#Div0,#Div0
ignore,0,0,4,0,4,#Div0,#Div0,#Div0
announced,0,0,1,0,1,#Div0,#Div0,#Div0
boast,0,0,1,0,1,#Div0,#Div0,#Div0
unconstrained,0,0,1,0,1,#Div0,#Div0,#Div0
due,0,0,1,0,1,#Div0,#Div0,#Div0
vie,0,0,0,1,1,#Div0,0.0,#Div0
chronic,0,0,1,0,1,#Div0,#Div0,#Div0
exercise,0,0,1,0,1,#Div0,#Div0,#Div0
combat,0,0,2,11,13,#Div0,0.0,#Div0
author,0,0,1,0,1,#Div0,#Div0,#Div0
Second,0,0,2,0,2,#Div0,#Div0,#Div0
tramp,0,0,1,0,1,#Div0,#Div0,#Div0
ashamed,0,0,1,0,1,#Div0,#Div0,#Div0
remain,0,0,11,0,11,#Div0,#Div0,#Div0
violent,0,0,4,0,4,#Div0,#Div0,#Div0
smooth,0,2,0,0,2,0.0,#Div0,#Div0
median,0,0,2,0,2,#Div0,#Div0,#Div0
compelling,0,0,1,0,1,#Div0,#Div0,#Div0
tough,0,0,2,0,2,#Div0,#Div0,#Div0
travel,0,0,1,0,1,#Div0,#Div0,#Div0
innocent,0,0,7,0,7,#Div0,#Div0,#Div0
read,0,0,4,0,4,#Div0,#Div0,#Div0
atheists,0,0,1,0,1,#Div0,#Div0,#Div0
zero,0,0,3,0,3,#Div0,#Div0,#Div0
cures,0,0,0,1,1,#Div0,0.0,#Div0
restrict,0,0,2,0,2,#Div0,#Div0,#Div0
